"country","who_region","status","evidence","EverCases","recently_reported","s0","prop_eff_pop","life_expectancy","pop_size","haq_index","Pop_y1","Pop_y2","Pop_y3","Pop_y4","Pop_y5","Pop_y6","Pop_y7","Pop_y8","Pop_y9","Pop_y10","Pop_y11","Pop_y12","Pop_y13","Pop_y14","Pop_y15","Pop_y16","Pop_y17","Pop_y18","Pop_y19","Pop_y20","Pop_y21","Pop_y22","Pop_y23","Pop_y24","Pop_y25","Pop_y26","Pop_y27","Pop_y28","Pop_y29","Pop_y30","Pop_y31","Pop_y32","Pop_y33","Pop_y34","Pop_y35","Pop_y36","Pop_y37","Pop_y38","Pop_y39","Pop_y40","Pop_y41","Pop_y42","Pop_y43","Pop_y44","Pop_y45","Pop_y46","Pop_y47","Pop_y48","Pop_y49","Pop_y50","Pop_y51","Pop_y52","Pop_y53","Pop_y54","Pop_y55","Pop_y56","Pop_y57","Pop_y58","Pop_y59","Pop_y60","Pop_y61","Pop_y62","Pop_y63","Pop_y64","Pop_y65","Pop_y66","Pop_y67","Pop_y68","Pop_y69","Pop_y70","Pop_y71","Pop_y72","Pop_y73","Pop_y74","Pop_y75","Pop_y76","Pop_y77","Pop_y78","Pop_y79","Pop_y80","Pop_y81","Pop_y82","Pop_y83","Pop_y84","Pop_y85","Pop_y86","Pop_y87","Pop_y88","Pop_y89","Pop_y90","Pop_y91","Pop_y92","Pop_y93","Pop_y94","Pop_y95","Pop_y96","Pop_y97","Pop_y98","Pop_y99","Pop_y100+","Births_15","Births_16","Births_17","Births_18","Births_19","Births_20","Births_21","Births_22","Births_23","Births_24","Births_25","Births_26","Births_27","Births_28","Births_29","Births_30","Births_31","Births_32","Births_33","Births_34","Births_35","Births_36","Births_37","Births_38","Births_39","Births_40","Births_41","Births_42","Births_43","Births_44","Births_45","Births_46","Births_47","Births_48","Births_49"
"Botswana","Africa","Epidemic","Poor",TRUE,FALSE,0.705553164012053,0.748934086395358,65.647,2486305.5,51.5,59803.5,59261,58773,58261,57700,57242,56740.5,56069.5,55371.5,54774.5,54062.5,53250,52293,50965.5,49344,47999,47193.5,46741.5,46126,45174.5,44313.5,43661.5,43543.5,44171.5,45030,45365,45052,44506.5,44155,44067.5,44044,44017.5,43834.5,43292,42426,41496.5,40586,39569,38173,36441.5,34601.5,32724,30859.5,28960.5,27048.5,25235.5,23603.5,22276.5,21275.5,20429,19607,18800,18017.5,17265,16465,15599.5,14733.5,13975,13310,12648.5,11964.5,11265,10552,9841.5,9181,8483.5,7778,7105,6495,5916,5106,4427,4116.5,3830,3519.5,3198,2889.5,2603.5,2340.5,2096,1867.5,1644.5,1424,1217,1033.5,872.5,723,585,464,362.5,278.5,213,164,126.5,94,69,48,32.5,21,30.5,0.0083515,0.016007,0.0248945,0.0343545,0.042957,0.050679,0.0594775,0.069129,0.077603,0.084084,0.0870495,0.0864065,0.08327,0.07809,0.071722,0.0646945,0.058479,0.053493,0.0501035,0.047995,0.0454115,0.0420365,0.0382315,0.033991,0.028922,0.023173,0.017782,0.0130075,0.008946,0.005662,0.0033375,0.0019245,0.0010315,0.000525,0.0002085
"Brazil","Americas","Endemic","Good",TRUE,TRUE,0.664443621094232,0.844523099579659,74.009,210391272.5,63.8,2890094.5,2921123.5,2888270,2921195.5,2966575.5,2935665,2926517,2958956,2982958,2990579.5,3000609.5,3028035,3076520,3126831.5,3157269,3160883.5,3199365,3275525,3332558.5,3376297,3418724.5,3441128.5,3439595.5,3439055.5,3427382,3409415.5,3395098.5,3401518.5,3427974.5,3451323,3473066,3495663.5,3512513.5,3521902,3528427,3520644.5,3496654,3453746,3393494,3319836,3240695,3158478.5,3074699.5,2991733,2912678,2853676.5,2799939.5,2737495.5,2679818,2623118,2570925,2535564.5,2511667,2483808,2450501,2407868.5,2347596,2274847.5,2193683.5,2107358.5,2019835.5,1930690.5,1841232,1752826,1666456.5,1581395,1499592.5,1422331,1345389.5,1264879,1159768,1050041.5,961800.5,887283.5,827007.5,771291,716907.5,663940.5,609431,554547,497553,437771.5,379008.5,321909.5,269384.5,222693.5,179942.5,141570,108496,81391,59767,42710,29657,20069.5,13205.5,8383,5132.5,3036,1744.5,2060,0.0086755,0.015638,0.0232995,0.0308495,0.0362295,0.039158,0.040591,0.040882,0.0408165,0.040597,0.0403265,0.040042,0.039805,0.0395475,0.038909,0.0377975,0.0361705,0.034081,0.0318055,0.029364,0.026565,0.023436,0.020287,0.017168,0.013989,0.010805,0.007948,0.0055135,0.0035865,0.0021795,0.001259,0.000755,0.0003995,0.00014,1.55e-05
"Brunei","WesternPacific","Epidemic","Good",TRUE,TRUE,0.886407025582283,0.875537083659888,74.795,435457.5,76.4,6388,6528,6670,6805.5,6911.5,6963,6956.5,6898,6807,6677.5,6557.5,6504,6509,6557.5,6625.5,6722.5,6843,6926,7003,7007,6864.5,6781.5,6826,6864.5,6852,6836,6867.5,6976.5,7177,7424.5,7657.5,7837,7922.5,7924,7884.5,7829,7771,7724,7655.5,7528,7354.5,7158,6989,6873.5,6774.5,6664,6556,6447.5,6323,6148,5903,5625.5,5363,5125.5,4913.5,4727.5,4545,4366.5,4185.5,3968.5,3706.5,3431,3170.5,2928,2703,2476,2241,2017,1802.5,1603,1419.5,1236,1062.5,911,796.5,730,694,658.5,606,536.5,461,394,335.5,286.5,246,208,172,140,111.5,85,63,46,32.5,23.5,18,12,8,5.5,3,3,0.001126,0.002939,0.004887,0.0068555,0.009045,0.011781,0.0166425,0.0236155,0.0314285,0.039561,0.0469995,0.053394,0.058218,0.0613035,0.0624305,0.061605,0.0590715,0.0551295,0.050853,0.0463785,0.0412335,0.035494,0.0299645,0.024784,0.0197655,0.014957,0.0107625,0.0072955,0.0046495,0.002802,0.001561,0.000831,0.0003885,0.0001575,1.4e-05
"Bulgaria","Europe","NoTransmission","Poor",FALSE,FALSE,1,0.469048188274732,73.6073170731707,6919152.5,77.2,61262,63024.5,64483,64964,65377,64606,64412.5,65588.5,67187.5,69807.5,69682.5,66986.5,65938.5,65071,64672.5,63272.5,62105,61982,63406.5,65812,61878.5,55101.5,58146,62084,65286,71570.5,75532.5,79341.5,85755,91680.5,95227,95055,95758.5,96101.5,96017,96938,96330,95496.5,96269,101176,104547,106003.5,108878.5,109239.5,112160.5,110295.5,99247.5,96624,101777,106340,107625.5,96028,85306.5,87326,93374.5,96930.5,96387.5,97758,99259,96283.5,93853.5,94538,96699,98362,96187.5,94447.5,92712,88427.5,89248,91826,89812.5,85558,82511.5,76996,67854.5,61691,58223,54794,51017.5,47166,43997.5,41692,39341.5,36570.5,33365,29180,24488.5,19655.5,15365,12149,9296.5,6722,4668,3232.5,2233,1435,875.5,520.5,291.5,370.5,0.0078345,0.0142115,0.020579,0.026166,0.029581,0.0309195,0.032377,0.0343585,0.036993,0.0401305,0.0429985,0.0453075,0.046556,0.0466235,0.045478,0.043176,0.039997,0.036134,0.032163,0.028202,0.0241985,0.020212,0.0165555,0.013273,0.0102435,0.007481,0.005168,0.003348,0.002034,0.001201,0.0007275,0.0005315,0.000377,0.0002215,0.0001065
"Burkina_Faso","Africa","Epidemic","Good",TRUE,TRUE,0.705553164012053,0.862305940110019,59.731,20781737,30.1,719397,701040,688530.5,681275.5,672439.5,660765,647256.5,631731.5,614952,597487,580056.5,562393,543619.5,522289,500139.5,480780.5,461993,444493.5,429641.5,414467.5,399092.5,385132,372270,358988,345382,332812.5,321896.5,312170.5,302542.5,293188,284944,277857,270675.5,262684.5,253241,242746.5,233206.5,224699.5,216119,207155,197567,186939.5,176036.5,166076.5,156942.5,148272.5,140326.5,133313,127245.5,121834.5,116959.5,112093.5,107166.5,102542.5,98049,93527,89127.5,84909.5,80653,76436,72176.5,67797.5,63528,59382.5,55284,51294,47365.5,43480,39715,35899.5,32624.5,32069,31700,29180.5,26049.5,22804.5,19679,16793.5,14194.5,11870,9800,7937.5,6275.5,4854,3692.5,2755,2006.5,1422,973.5,642.5,405.5,244,138.5,72.5,35,16.5,6.5,2,0.5,0.5,0.020946,0.0393905,0.0590405,0.0776845,0.090247,0.0964725,0.1015675,0.1063205,0.1107315,0.1145555,0.1167765,0.1172145,0.116087,0.113497,0.1096725,0.104875,0.100023,0.095406,0.0913765,0.087724,0.08318,0.0775335,0.071133,0.0640185,0.0560165,0.047282,0.038664,0.0305145,0.0235305,0.017867,0.013508,0.010338,0.0078645,0.005847,0.0037165
"Burundi","Africa","Epidemic","Poor",TRUE,FALSE,0.705553164012053,0.720865671355914,61.566,11801242.5,27.4,410254,405621.5,405552.5,410329.5,411584,405450.5,398208.5,391188,384296,369692,349568,332168,316264,300163.5,282697,264600,248345.5,232871,218921,207195.5,194979.5,186238,186582.5,187946.5,167541.5,166817.5,181442.5,176913.5,175080,173229.5,171093,168190,165037.5,162493,159198.5,155125.5,149748.5,144091,134208,122977.5,114591,105556.5,97645.5,90690.5,83595,76546,72905.5,70119.5,65377.5,61244.5,57455,53805,50532.5,47784.5,45030.5,42659.5,41299.5,39591,37962.5,36801.5,35591,34335.5,33053,31727.5,30315.5,28863,27374.5,25929.5,24559,20191,16770.5,16058.5,14743.5,13576.5,12329,11065.5,9825.5,8642.5,7540.5,6520,5569,4680,3858,3123.5,2493.5,1967,1524,1157,859,622,440,302,201,128,78,47.5,29.5,18.5,12.5,24.5,0.0073175,0.013541,0.0244425,0.0401025,0.058644,0.0786545,0.09483,0.1063525,0.113811,0.1177075,0.1196425,0.12019,0.120272,0.1201125,0.1197655,0.11911,0.1175525,0.115006,0.1116765,0.107578,0.102569,0.0966205,0.0897515,0.082074,0.0740715,0.065728,0.0564925,0.046584,0.0375125,0.0296285,0.0229635,0.017532,0.013361,0.0101795,0.006765
"Cambodia","WesternPacific","Epidemic","Good",TRUE,TRUE,0.886407025582283,0.863532137483779,70.416,16076055.5,39.4,322955,326186,329074.5,331306.5,332664.5,332063.5,330076.5,326693,323481.5,322430.5,321262.5,318980,313369,306310.5,300155.5,293478,287386,280963,274135.5,270037.5,267349.5,249432,243139.5,261356,275581.5,284057,286112.5,286477.5,286503,284124.5,285481.5,287562,285598.5,283048.5,279626,271700.5,259644,245803.5,233751,202696,154624.5,121602.5,120308,134580,145765,163285.5,180720,186422,185135,181192.5,176366.5,173889,170454.5,166348.5,161473,155366.5,149798.5,145039.5,139466,133590.5,127397,120808,112688.5,103141.5,93753,84742.5,76561,69262,62861.5,57192.5,50733,44307.5,39809,36329.5,33095,30034.5,27099,24355,21814.5,19423,16905.5,14514.5,12444.5,10501,8743,7174.5,5762.5,4548.5,3536.5,2695.5,2009.5,1454,1016.5,691,457,292,181,108,62,70,0.004728,0.010473,0.020416,0.034143,0.047964,0.0603755,0.068597,0.072461,0.0740195,0.073857,0.072492,0.0701415,0.067248,0.0639115,0.060124,0.055881,0.05116,0.046026,0.040787,0.035577,0.030678,0.0261565,0.0220225,0.018291,0.0150185,0.0121745,0.009576,0.0072185,0.005274,0.003768,0.0026425,0.001864,0.001347,0.0010295,0.000724
"Cameroon","Africa","Epidemic","Good",TRUE,TRUE,0.705553164012053,0.819948462243803,60.833,25591553.5,31.9,873935.5,855693,836749,811365,782840.5,759339.5,742385.5,727390,712966,696500.5,677327.5,657707,638609,619528.5,600958,581379.5,559521.5,537864.5,520326,506355.5,490102,473137.5,460691,451893.5,444003,435139,425408,415176.5,404053.5,392178,380515.5,369221,356552.5,341594.5,326391,313259.5,303446.5,291946.5,276291.5,261707.5,248659.5,236521,225287,214330.5,204356,195536,187141.5,179037,170819.5,162291,154194.5,146457,138816.5,131355.5,124173,117359.5,110740.5,104227,98034,92097,86372.5,80925,75669,70647,65877.5,61323.5,57072.5,53167.5,49498,44679.5,41470,40470.5,38395.5,35448,32255.5,29090,26077.5,23236.5,20581.5,18145,15941.5,13844,11783.5,9856.5,8154,6673,5375.5,4266,3330.5,2553,1923.5,1420.5,1026,724,498.5,333.5,217.5,137.5,84,126,0.021722,0.039124,0.058025,0.0764655,0.089774,0.097422,0.102212,0.1048835,0.106535,0.1074285,0.107642,0.1072775,0.106697,0.1058465,0.104119,0.1013965,0.0977625,0.093384,0.0889055,0.084237,0.078347,0.071172,0.06347,0.0553725,0.0467035,0.0376605,0.0292855,0.0219105,0.015953,0.0114695,0.008287,0.00622,0.0046225,0.003292,0.0019875
"Canada","Americas","NoTransmission","Good",FALSE,FALSE,0.664443621094232,0.153332550593731,81.7487804878049,37516433,93.8,375729.5,381811.5,389558,396326,400971.5,404588,407960.5,409892,412029,416088,418753.5,416460,408964,400913.5,398726,402187,407390,420974.5,451299.5,479502.5,489355.5,492064.5,499599,511451.5,519064.5,521497,525207,532102,539124.5,539880.5,531494,523269.5,523825.5,528933.5,530644.5,528379,524445.5,520081.5,515557.5,508065,497159,488257,484326,482449,478546.5,472740.5,471117,477980,487447,489421.5,484811.5,482056.5,489334,510753,536400,552219.5,553616.5,547551,542491.5,534910.5,523807,512795.5,499590,485538.5,471319.5,452322,430467.5,411783,397263.5,384584,373916,366041.5,346506.5,309847,279517.5,262239,244885.5,225316,206851,190058,175275,161369,148402.5,136871,124796,113366,103542.5,93389,82244.5,69898.5,59008,49322,39852.5,31885.5,24994,18815,13817,9959,6857,10367,0.00012,0.0009195,0.0026215,0.0051775,0.008047,0.0110555,0.013605,0.0158455,0.0185625,0.0220635,0.026902,0.033021,0.0396115,0.046202,0.0515235,0.055069,0.0558755,0.0539755,0.0504765,0.045701,0.039962,0.03355,0.027431,0.021828,0.016753,0.0122395,0.0084185,0.0053525,0.0031855,0.0018675,0.0010335,0.000558,0.0002585,8.7e-05,1.45e-05
"Cape_Verde","Africa","Epidemic","Poor",FALSE,FALSE,0.705553164012053,0.772937105458596,74.808,572721,54.8,9963.5,10258.5,10523.5,10422,10341,10321.5,10356,10748.5,10942,10709.5,10659.5,10775.5,10841.5,10782,10610.5,10464.5,10418,10519,10812,11110.5,11214,11244,11366.5,11629,11918,12025.5,11963.5,11785.5,11516,11246,10958,10654.5,10363,10046,9685.5,9315.5,8948,8534,8095,7696,7321,6923.5,6514,6170,5913.5,5682,5474,5330.5,5259,5217,5167.5,5125.5,5085,5009.5,4882.5,4710,4539.5,4355,4114.5,3850.5,3605.5,3385.5,3145,2880,2634.5,2422,2206,1950,1677.5,1447.5,1276.5,1158.5,1083,1040,1018,1016,1030,1035.5,1032.5,1046,1065.5,1048,978,879.5,775,674,584,497,412,333.5,264.5,205,151.5,109.5,76.5,52.5,35,22.5,14.5,27,0.011394,0.020324,0.0291785,0.0369305,0.0417945,0.0438515,0.0456515,0.047587,0.049479,0.0510995,0.0516525,0.050964,0.049066,0.0460745,0.042462,0.0385085,0.0349785,0.03201,0.0294515,0.027245,0.025291,0.0235235,0.0217575,0.019923,0.017894,0.0156315,0.0130895,0.010325,0.0076355,0.0051635,0.003243,0.0019105,0.00099,0.00042,5.2e-05
"Central_African_Republic","Africa","Epidemic","Poor",TRUE,FALSE,0.705553164012053,0.848614916312668,54.604,5132361,18.6,197872,189660,182022,175305.5,172986.5,172944,171982.5,170349,166922,162175.5,157270,152706.5,148576,144356,139687.5,135533,130797.5,125864,121347.5,115673.5,109103.5,102569.5,96402,90354,83874,77593.5,72252,67700.5,63590,59699,56498.5,53824.5,50889,48019,45583,43324.5,41326.5,39493,37605.5,35685,33714,31783,30114,28682,28060.5,28000,27842,27646.5,27320.5,26971,26524,25747.5,24838.5,24044.5,23359,22694.5,21993,21222,20434.5,19695.5,18893.5,17991.5,16976.5,15949.5,14971,13984.5,12973.5,11904.5,10840,9772.5,8268.5,7014,6309.5,5595,4925.5,4301.5,3723.5,3191,2718.5,2326,1987,1670,1372,1111.5,898.5,718.5,560.5,426,314,223,149.5,92.5,51,28.5,13.5,4,3,2,1.5,1,0.0428235,0.0662925,0.0862435,0.1009605,0.111576,0.1189895,0.1246125,0.1289865,0.1314975,0.132126,0.1313835,0.129442,0.1265375,0.122896,0.1192725,0.115814,0.112409,0.1089705,0.105219,0.1010975,0.096637,0.0917415,0.0859525,0.079255,0.072042,0.064285,0.055471,0.0458275,0.0368625,0.0290035,0.022617,0.017649,0.0135005,0.009907,0.00631
"Chad","Africa","Epidemic","Good",TRUE,TRUE,0.705553164012053,0.84496889520944,52.777,15961195,25.4,648167.5,622143,600660.5,583474.5,566627.5,546468,526940,507946.5,489036.5,470530,452096.5,436124,420513.5,404717.5,387585,367351.5,350420.5,339105.5,327959.5,315812,304855,293830,283441,269167,254143,248958,243434.5,229371,218010,210591.5,201380.5,191397.5,180526,172133,169824,166643,154204,142521.5,141622.5,141083.5,136631.5,132914,129199,125141,120828.5,116519,112098.5,105730.5,99024.5,93778.5,88685,83929.5,79499,75251,71168.5,67170.5,63242.5,59385,55587,51926.5,48416.5,45065,41916,38945.5,36138.5,33492,30984.5,28610,26387,22119,19074,18179.5,16637.5,15178,13668.5,12186,10770.5,9446.5,8230.5,7117.5,6095.5,5138.5,4249,3453.5,2772,2194,1705.5,1299,968,704,500,346.5,235,156,102.5,66,43,27.5,19.5,32,0.0270015,0.0486295,0.072872,0.097596,0.1166415,0.128975,0.1363005,0.139533,0.141313,0.1423225,0.1429355,0.143076,0.142016,0.139701,0.1366085,0.1328225,0.1282235,0.1227865,0.1165185,0.1096,0.102824,0.09623,0.0891965,0.0817135,0.0743595,0.0670335,0.058713,0.049539,0.041153,0.0338955,0.027626,0.0222925,0.0178055,0.013868,0.009263
"Chile","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.210685639424053,79.377,19072728,77.9,227589.5,228789.5,233605.5,240546,244960.5,246157,245802.5,246215.5,247179,247163,245362,241435,236788.5,234320.5,235485,240602,249175,256997.5,262874,270636.5,280722.5,290858.5,300112.5,307995.5,315240.5,321061,324328,328310,330016.5,327063.5,322239.5,316551,310515.5,304080.5,298046,292167.5,286543,282028,278272,274996.5,272470.5,269632,266147,263283,261049.5,259143.5,257441.5,255473,253842,252686.5,250928.5,247623.5,243255.5,240085,237207.5,232432,226682.5,220960,215089.5,208974,202775.5,196580.5,190452,183296,175575.5,168457.5,161399.5,154396,147286,138558.5,130234,121676,111433,102008.5,94455,87938,81520.5,75695.5,70425.5,65553.5,60903,56426.5,52083.5,47738,43293.5,38783.5,34527,30669,27087,23701,20592.5,17427.5,14089,10929,8290.5,6121.5,4366,3073.5,2129,3542.5,0.0032925,0.0067145,0.011215,0.0164515,0.0211895,0.025168,0.0285815,0.031445,0.0337525,0.035533,0.036919,0.0380125,0.039125,0.0402165,0.0407925,0.040726,0.0399515,0.0385595,0.0370145,0.035279,0.0327195,0.0293285,0.0257035,0.021949,0.017919,0.01372,0.009962,0.0068015,0.0043165,0.002507,0.0012945,0.0006035,6.75e-05,4.85e-05,3.25e-05
"China","WesternPacific","Epidemic","Good",TRUE,TRUE,0.886407025582283,0.0908100560788671,78.077,183940000,77.9,1949006.1530236,2191957.58102469,2369205.82386781,2303548.63780023,2328630.00018055,2378099.87178665,2408847.59237135,2378144.0465505,2291520.98329231,2304066.16014428,2289533.64015518,2233505.11920763,2173751.45379341,2128219.26069481,2093199.42345682,2057565.89580481,2039366.21887091,2047645.79452149,2106617.34509018,2111891.21247238,2077869.9985464,2119183.63200629,2179822.22609694,2254605.9965615,2326448.23595886,2396384.96629489,2488435.98737261,2636455.19631333,3058973.58617807,3321135.95440175,3205256.23172511,3226295.21228598,3206113.60004003,2994984.94218638,2800714.36456685,2652104.00867567,2741786.40237134,2790438.64991908,2616323.62273793,2507313.66223075,2388508.11072597,2312802.59928176,2393343.74881369,2528696.91926977,2716653.89369363,2948891.76867958,3077986.13089044,3162084.65200273,3288054.59441167,3309648.03992884,3272724.58311058,3057144.76398556,2898841.56577317,2999501.71405833,3001720.22542871,3122515.20501523,2920555.15622329,2058187.7305337,1577726.31933647,1619323.24464477,1801240.91639776,2109492.61401161,2132591.12891662,2064188.07080224,2071257.40126325,1965286.11721104,1923151.47165781,1802509.54003631,1636263.74534537,1492167.9460725,1312712.5287453,1191162.47343862,1077807.35806241,971025.81241249,873343.48626159,794980.387143773,736789.127094071,698909.267092083,651032.423474409,582225.407342517,529624.470173575,490571.698521379,443707.030355654,397651.190388222,348822.439248632,301203.151444383,250513.456934434,200143.280185434,163957.633139802,132317.100181873,103352.39816286,78564.2962723458,56226.0694490157,40471.7719204919,28808.3963280429,18798.1211904912,11511.1094816538,6953.42057179359,4102.25882237278,4683.82805855492,0.0009885,0.002471,0.005931,0.008896,0.0109935,0.016516,0.0224905,0.0287495,0.03466,0.0398945,0.0436555,0.0457595,0.046197,0.0450515,0.042697,0.0393235,0.035387,0.0311295,0.027163,0.0235635,0.020055,0.0166295,0.0135305,0.010792,0.0083235,0.0061295,0.004315,0.0029025,0.001878,0.0012115,0.000785,0.000553,0.00043,0.000375,0.0002845
"Colombia","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.597089902168664,74.769,50199265,68.5,733247,734058.5,736292.5,736592.5,735408.5,735599,736658,737978.5,740286,744271.5,750177,758815,770034.5,784388,800543.5,816540.5,832497,847441,860834.5,872443,881654,889165,896129,901136.5,903423,903290,899416,892320.5,882276,869164,854501,839582.5,825025,810220.5,795749,781473.5,768108.5,754102,737648,721216.5,702912.5,683080.5,664439.5,646605.5,630538.5,617852,608430,602282.5,598658,596223,594798,593083.5,589308.5,583047.5,574357.5,561513,544972.5,526301.5,505478,483291,460803.5,438120,415330.5,393127.5,371647.5,350828,330414,310235,291344,272976.5,249868,229168,213892,197861,182242.5,167220.5,152780,138986.5,125907,113247,100937,89401,78671,68404.5,58426,49032,40276.5,32223,25234,19508.5,14920,11248.5,8359,6122.5,4411,3108.5,2148,1469,1000.5,1486,0.012273,0.021679,0.030988,0.0390615,0.0437425,0.045025,0.0454355,0.0455075,0.0456795,0.04592,0.045678,0.0448055,0.043205,0.0408985,0.0380785,0.034894,0.0318085,0.028934,0.026305,0.023905,0.021627,0.019439,0.0173065,0.0151985,0.0130125,0.0107575,0.0085725,0.0065215,0.00474,0.0032815,0.002242,0.0015885,0.001082,0.000666,0.000334
"Comoros","Africa","Epidemic","Poor",TRUE,FALSE,0.705553164012053,0.758473305435683,64.166,782967.5,33,22806.5,22588,22344.5,22049,21747,21431.5,21085.5,20726,20243.5,19620,18965.5,18338.5,17771.5,17221.5,16620,15951.5,15707,15801,15647,15361.5,15058.5,14726,14383,14004.5,13597,13191.5,12793,12410,12057.5,11733.5,11443,11173.5,10903.5,10624.5,10323.5,9988.5,9630.5,9267,8897,8529,8161.5,7808.5,7488,7200,6939,6710.5,6505,6312,6126.5,5948,5781.5,5618,5450.5,5265,5068,4865,4655.5,4423.5,4169.5,3892.5,3592,3303.5,3071,2912.5,2827,2803.5,2797,2742,2614,2406.5,2139,1876,1675,1556,1510,1454,1391.5,1288,1152.5,992,806.5,625,480.5,378.5,311,266.5,231,190.5,147.5,105,66.5,38.5,23,15.5,11,8,5,3,2,1,0.010005,0.0170715,0.027396,0.0406775,0.0545275,0.0676455,0.076026,0.079608,0.081168,0.0817585,0.083206,0.0857745,0.0887965,0.092014,0.0949575,0.0971455,0.096927,0.094138,0.0897005,0.0839735,0.0776175,0.070813,0.0636935,0.056468,0.049921,0.044087,0.0383325,0.0327535,0.028402,0.025291,0.0224225,0.0195735,0.016763,0.0137615,0.009537
"Congo_(Brazzaville)","Africa","Epidemic","Good",TRUE,TRUE,0.705553164012053,0.832470341923876,63.785,5530167.5,34.1,169513,168049,166758,166117,165890.5,165608.5,165495.5,164359.5,161839,156030,148654,141851.5,135015.5,129019,123554.5,118298.5,113854,110064.5,104546.5,99837.5,96893.5,94076,91337.5,88349.5,85923.5,83941.5,82307.5,80936,79672,78755,77974.5,77108.5,76121,74994.5,73774.5,70993.5,68208.5,67026.5,65498.5,63527,61902,60564,58703,56450,53876.5,51005,48752,46670.5,44540,42945,41082.5,38905,37098,35352.5,33301,31144.5,29197.5,27383.5,25576,23773,22099,20616.5,19064.5,17418.5,15829.5,14324,13081,12046.5,10995,10025,9207,8403,7539.5,6669.5,5879.5,5228.5,4731,4271,3790,3340,2953,2597,2173,1744,1394.5,1127.5,922.5,732.5,564.5,428.5,322,237,159,101.5,63,40.5,26,15,7,5,0.0208185,0.037448,0.055071,0.071795,0.083279,0.089094,0.092099,0.093172,0.0937225,0.0940945,0.094413,0.094641,0.0944825,0.093826,0.092472,0.090399,0.0877155,0.0844335,0.0804985,0.075963,0.071114,0.0660065,0.0606,0.0549015,0.0489805,0.0427945,0.0360845,0.0290055,0.0224945,0.016828,0.0122815,0.0088545,0.006269,0.0043535,0.002637
"Congo_(Kinshasa)","Africa","Epidemic","Good",TRUE,TRUE,0.705553164012053,0.798445489738216,59.739,89138164.5,29.6,3562769.5,3435389,3304510.5,3178327.5,3066453,2958948,2858532.5,2757911.5,2643520.5,2535257,2433609,2332871.5,2240230,2147756,2059551,1986642,1918365,1846933,1778982,1713700.5,1649678.5,1606103,1586629,1558276,1476719,1385905,1333577.5,1290028.5,1240916.5,1193831.5,1152814.5,1112653,1069797.5,1023163.5,974173,925844.5,881580,841096,803779,765268.5,724319.5,690824.5,667847,647765.5,628734.5,610801.5,593945,577058.5,558599.5,539130.5,519536,499175,478288,457353,436516.5,416214,396770.5,377748.5,359231.5,341775.5,325123.5,308138.5,290807.5,274112,258249,242765.5,227039,211485.5,196596,183378.5,172641.5,163407.5,152571.5,139396.5,125835,112429,99515.5,87296,75891,65348.5,55692,46800,38643.5,31385.5,25113,19794,15341.5,11667.5,8687.5,6321.5,4491.5,3106.5,2084,1352,845,506.5,285,148.5,71.5,73.5,0.020895,0.0370735,0.055621,0.075204,0.09259,0.107083,0.1187685,0.127743,0.1342435,0.1384385,0.140833,0.1416315,0.141211,0.13974,0.1375765,0.1348385,0.13169,0.1281305,0.1239945,0.1192395,0.1138505,0.1077695,0.1007585,0.092834,0.0843075,0.075106,0.0645945,0.053025,0.0421405,0.03244,0.0243725,0.018005,0.0131805,0.009606,0.0061395
